date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:11	180900/180900	---M-Z	200	added ('OK')	text/html	etag:W/%2249494b6f93e5751ee61185df4cf554ba%22	https://fr.y8.com/games/plume_and_the_forgotten_letter	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/plume_and_the_forgotten_letter.html	(from )
20:19:12	221/221	---M-Z	200	added ('OK')	text/plain	etag:W/%2226ecbdeed4f59786f4c1cf80d24a515b%22	https://fr.y8.com/robots.txt		(from )
20:19:13	541/541	---M--	200	added ('OK')	image/png	etag:%221663012105%22	https://img-hws.y8.com/mobile_launch_icons/y8-192.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/mobile_launch_icons/y8-192.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:13	23/23	---M-Z	200	added ('OK')	application/javascript	etag:%221659014514%22	https://img-hws.y8.com/assets/ads_block-bdb05adcd9e98c0e0b45359346e83554ef184373947e18de19e5e06b2fad4980.js	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/ads_block-bdb05adcd9e98c0e0b45359346e83554ef184373947e18de19e5e06b2fad4980.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:14	82278/82278	---M--	200	added ('OK')	text/javascript	etag:%221343%20/%20930%20of%201000%20/%20last-modified:%201663931308%22	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/Mes%20Sites%20Web/caca/securepubads.g.doubleclick.net/tag/js/gpt.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:14	279742/279742	---M-Z	200	added ('OK')	application/javascript	etag:%221659014514%22	https://img-hws.y8.com/assets/ads/gam_prebid-0d27de4cf6e44f80ebf9b8a11646c1d6762395d54ba17af39a52ae318abaa8e8.js	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/ads/gam_prebid-0d27de4cf6e44f80ebf9b8a11646c1d6762395d54ba17af39a52ae318abaa8e8.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:15	494100/494100	---M-Z	200	added ('OK')	application/javascript	etag:%221663750361%22	https://img-hws.y8.com/packs/js/y8/application-9b04b8190c31cb467b23.js	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/packs/js/y8/application-9b04b8190c31cb467b23.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:15	1029/1029	---M-Z	200	added ('OK')	text/css	etag:%221663840133%22	https://img-hws.y8.com/packs/css/y8/application-4350128e.css	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/packs/css/y8/application-4350128e.css	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:16	358844/358844	---M-Z	200	added ('OK')	text/css	etag:%221663596976%22	https://img-hws.y8.com/assets/y8.com/latin-c0ca1e6f54c76dcec62ecdcc23df3507f959f4232fd2ad43fdc84cf68386c14a.css	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/y8.com/latin-c0ca1e6f54c76dcec62ecdcc23df3507f959f4232fd2ad43fdc84cf68386c14a.css	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:16	80624/80624	---M-Z	200	added ('OK')	application/javascript	etag:%221662731359%22	https://img-hws.y8.com/assets/y8-28815cc6b0a65f6746cdbad4ea1a75c9a61f683204e04da1f72a2cabd8635533.js	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/y8-28815cc6b0a65f6746cdbad4ea1a75c9a61f683204e04da1f72a2cabd8635533.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:16	86065/86065	---M-Z	200	added ('OK')	application/javascript	etag:%221663750361%22	https://img-hws.y8.com/packs/js/controllers/items/show-8eb29b67e138fe883b16.js	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/packs/js/controllers/items/show-8eb29b67e138fe883b16.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:18	144/144	---M-Z	200	added ('OK')	text/javascript	etag:W/%22e720b62d807dac8e3a405f6371279079%22	https://fr.y8.com/games/plume_and_the_forgotten_letter.js	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/plume_and_the_forgotten_letter.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:19	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/Mes%20Sites%20Web/caca/s7.addthis.com/js/300/addthis_widget.js	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:20	9/9	---M-Z	404	error ('Not%20Found')	text/plain	date:Fri,%2023%20Sep%202022%2018:19:20%20GMT	https://cdn.y8.com/profile_pictures/Arcane-Background-large.jpg	C:/Mes%20Sites%20Web/caca/cdn.y8.com/profile_pictures/Arcane-Background-large.c.delayed	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:20	6934/6934	---M--	200	added ('OK')	image/png	etag:%221659014513%22	https://img-hws.y8.com/assets/y8/instagram-dc22557a2b9c2b70f1e1fc4295ff614d2573ef5f178793bc6926f20624ba374b.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/y8/instagram-dc22557a2b9c2b70f1e1fc4295ff614d2573ef5f178793bc6926f20624ba374b.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:20	14942/14942	---M--	200	added ('OK')	image/jpeg	etag:%221659014513%22	https://img-hws.y8.com/assets/y8/default_avatar-91f09b24bfab1b9162a1bc1f31a475a1b55461b0a3cae889628f407a8fe0b77f.jpg	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/y8/default_avatar-91f09b24bfab1b9162a1bc1f31a475a1b55461b0a3cae889628f407a8fe0b77f.jpg	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:21	88/88	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Sep%202022%2018:19:21%20GMT	https://fr.y8.com/games/best	C:/Mes%20Sites%20Web/caca/fr.y8.com/games/best	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:21	20235/20235	---M--	200	added ('OK')	image/gif	etag:%221621447037%22	https://img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/141753/small.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/cloud/v2-y8-thumbs-small-thumbnails-001/141753/small.gif	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:22	1849/1849	---M--	200	added ('OK')	image/gif	etag:%221659014513%22	https://img-hws.y8.com/assets/spinner-5f5b271a335601ed1f03c9ea4af9e708517e8fa4977229307ca47e02b5ab84a3.gif	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/spinner-5f5b271a335601ed1f03c9ea4af9e708517e8fa4977229307ca47e02b5ab84a3.gif	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:22	1714/1714	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatar-small-23a2c01fdf14d24f56a155bd184db08ac21046d69d958c488e1e3c8d00fadc32.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatar-small-23a2c01fdf14d24f56a155bd184db08ac21046d69d958c488e1e3c8d00fadc32.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:22	1334/1334	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/1-48x48-e7b70373a1323b243c41013c1b94a59a49290351d82a1e9207eba857efefe616.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/1-48x48-e7b70373a1323b243c41013c1b94a59a49290351d82a1e9207eba857efefe616.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:23	1507/1507	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/1-48x48-aaa73d820506008cab449f73d37a320da93efae96b1b7665a7b7636468e092f8.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/1-48x48-aaa73d820506008cab449f73d37a320da93efae96b1b7665a7b7636468e092f8.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:23	799/799	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/1-48x48-622b924cc64931ca1d8aab5a9223ce875a730ed702b8088a18e97e0a2c138383.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/1-48x48-622b924cc64931ca1d8aab5a9223ce875a730ed702b8088a18e97e0a2c138383.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:23	952/952	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/1-48x48-ed9ecc89b2d72f0ecc0b091b761697ede3495954616e8a2f7a57de18deea676a.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/1-48x48-ed9ecc89b2d72f0ecc0b091b761697ede3495954616e8a2f7a57de18deea676a.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:23	617/617	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/1-48x48-fa05d737df7e9a1e4555d3dedfcd66b0db0aadb6c0509c34f892f82a2f60fa92.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/1-48x48-fa05d737df7e9a1e4555d3dedfcd66b0db0aadb6c0509c34f892f82a2f60fa92.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:24	1449/1449	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/2-48x48-1e80111d0078dc16a2b986987102bcdb8cad32d4b471b8017440c7be039cc0f9.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/2-48x48-1e80111d0078dc16a2b986987102bcdb8cad32d4b471b8017440c7be039cc0f9.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:24	1907/1907	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/2-48x48-959378509839044ddd275b79c77b746619588036df7efbc2046d9b470d0f4a5a.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/2-48x48-959378509839044ddd275b79c77b746619588036df7efbc2046d9b470d0f4a5a.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:24	308/308	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/2-48x48-6e308a0d142e34ae2ff77650cb7a2a7cdfb9518211760f7cd7ba9aa21783032e.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/2-48x48-6e308a0d142e34ae2ff77650cb7a2a7cdfb9518211760f7cd7ba9aa21783032e.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:24	988/988	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/2-48x48-2fa006dbaf446b6150a68865717cc5b2130d43eb1d0346397abc7863ab8526d9.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/2-48x48-2fa006dbaf446b6150a68865717cc5b2130d43eb1d0346397abc7863ab8526d9.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:25	1587/1587	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/2-48x48-ae5fab6ee72bb9cdcafe29001697ba3695f797c77be0f31280f2125a6a2f88c6.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/2-48x48-ae5fab6ee72bb9cdcafe29001697ba3695f797c77be0f31280f2125a6a2f88c6.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:25	1151/1151	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/3-48x48-1b30406c5ebec88e7ad6058ef8dd04cc6e3acabde8c2a8dfeee9b48adf129fcd.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/3-48x48-1b30406c5ebec88e7ad6058ef8dd04cc6e3acabde8c2a8dfeee9b48adf129fcd.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:25	1494/1494	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/3-48x48-0c47e7153236014af3fc6e473696c6c7498dddd1ba58909fa68f6a20cc004605.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/3-48x48-0c47e7153236014af3fc6e473696c6c7498dddd1ba58909fa68f6a20cc004605.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:25	720/720	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/3-48x48-d7cae88e7c38229c3907f1ac2c270189d138b602cf99b8d8389bfd5f36fe1782.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/3-48x48-d7cae88e7c38229c3907f1ac2c270189d138b602cf99b8d8389bfd5f36fe1782.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:26	443/443	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/3-48x48-20ab08a696a349055a672bf71c505d9a4d152ae2374e003440a539f37c49c1e2.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/3-48x48-20ab08a696a349055a672bf71c505d9a4d152ae2374e003440a539f37c49c1e2.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:26	1561/1561	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/3-48x48-47fa71755d9dbf84fc3bd87668ad08b01c447c3dbdfcfd0fc3b5f53818b3ad34.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/3-48x48-47fa71755d9dbf84fc3bd87668ad08b01c447c3dbdfcfd0fc3b5f53818b3ad34.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:26	1259/1259	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/4-48x48-510be51b7734cba4e0cd73a3ada8630a54d647abe682e33aeaa772d6c1aecdb5.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/4-48x48-510be51b7734cba4e0cd73a3ada8630a54d647abe682e33aeaa772d6c1aecdb5.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:26	1842/1842	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/4-48x48-a1e22efac69cf37d95ea49be399a494bcac70ca39a220de71cf9f280729ad707.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/4-48x48-a1e22efac69cf37d95ea49be399a494bcac70ca39a220de71cf9f280729ad707.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:27	458/458	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/4-48x48-63891093f643f570746723f6ab06d6ee95f26ae69a73219ec8bee54ff2519ae6.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/4-48x48-63891093f643f570746723f6ab06d6ee95f26ae69a73219ec8bee54ff2519ae6.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:27	1192/1192	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/4-48x48-f4ce135d1a3b9a7be3b246e4d450a4e2ab0d6c5c9e221274c72ad8233cdbc182.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/4-48x48-f4ce135d1a3b9a7be3b246e4d450a4e2ab0d6c5c9e221274c72ad8233cdbc182.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:27	1161/1161	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/4-48x48-06a372053e49bedde536a41ea2be5f3f81282af5013d78462eedf690dfddc7a4.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/4-48x48-06a372053e49bedde536a41ea2be5f3f81282af5013d78462eedf690dfddc7a4.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:27	1242/1242	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/5-48x48-6f6ddaeb6c6abaf5492e680f913f5ca6504f20f9439e0eeebf7ae8976b49f619.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/5-48x48-6f6ddaeb6c6abaf5492e680f913f5ca6504f20f9439e0eeebf7ae8976b49f619.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:28	1259/1259	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/5-48x48-106d6ae7d7783c2b2d655239582fddc8c980e09cd0c6de30c4a3fcbe837a13b5.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/5-48x48-106d6ae7d7783c2b2d655239582fddc8c980e09cd0c6de30c4a3fcbe837a13b5.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:28	512/512	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/5-48x48-bc34732341f45ef0e9b1ebe79070cb9f9a39b1b7e19a3a959f234237919cb4a7.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/5-48x48-bc34732341f45ef0e9b1ebe79070cb9f9a39b1b7e19a3a959f234237919cb4a7.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:28	725/725	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/5-48x48-e0f52e4b835b3c9d74da2dda9e06cc0367060713afdff83e5c443f5edf123e14.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/5-48x48-e0f52e4b835b3c9d74da2dda9e06cc0367060713afdff83e5c443f5edf123e14.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:29	892/892	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/5-48x48-08c30a9b5cda0e581373c5d769a1550285f19a6d895aab8dd427d275ee7e0c81.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/5-48x48-08c30a9b5cda0e581373c5d769a1550285f19a6d895aab8dd427d275ee7e0c81.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:29	1349/1349	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/6-48x48-7f26e2f44f4839c4d57ae5bc3e29285b2261ce623c9e24d8b268cd117e045989.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/6-48x48-7f26e2f44f4839c4d57ae5bc3e29285b2261ce623c9e24d8b268cd117e045989.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:29	1410/1410	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/6-48x48-d0948ad1526c19010809b148f703f8c5f6c9854a51def8de64c9c34908a916c9.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/6-48x48-d0948ad1526c19010809b148f703f8c5f6c9854a51def8de64c9c34908a916c9.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:29	1045/1045	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/6-48x48-c205a1467ee9ab301ae412eb6bbe7ded4a0fa79b9ee61d710b47f6f80fb3384f.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/6-48x48-c205a1467ee9ab301ae412eb6bbe7ded4a0fa79b9ee61d710b47f6f80fb3384f.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:29	678/678	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/6-48x48-126564846dc03eb0420ff930e165d389b3ea080327bd0b78c808ae52e0865383.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/6-48x48-126564846dc03eb0420ff930e165d389b3ea080327bd0b78c808ae52e0865383.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:30	970/970	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/6-48x48-74aec5b1f9d5b41f49cac9e771c6ea2d987531d5231e59a0a478271044589ffc.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/6-48x48-74aec5b1f9d5b41f49cac9e771c6ea2d987531d5231e59a0a478271044589ffc.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:30	1073/1073	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/7-48x48-2ffe528035b2cf4c85720b264f8ff8a54e2d945ce2fb03f961d966b86a7c33c2.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/7-48x48-2ffe528035b2cf4c85720b264f8ff8a54e2d945ce2fb03f961d966b86a7c33c2.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:30	1482/1482	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/7-48x48-d0c5d4a66a541cea0718b5492cebdbff688ce52e42457a86de62b03921ed6d2e.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/7-48x48-d0c5d4a66a541cea0718b5492cebdbff688ce52e42457a86de62b03921ed6d2e.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:31	571/571	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/7-48x48-dc7bb71cca4932302af21f80461a0b97fd4ccb8d58966bd9fbe4ca87aa248648.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/7-48x48-dc7bb71cca4932302af21f80461a0b97fd4ccb8d58966bd9fbe4ca87aa248648.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:31	1089/1089	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/7-48x48-6ea82898442156a4266e2d27bda6cd52120738e75e594ac829207624c4dbbb53.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/7-48x48-6ea82898442156a4266e2d27bda6cd52120738e75e594ac829207624c4dbbb53.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:31	875/875	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/7-48x48-4604ca28a40f95fa065c09b1eab96b4053a1e247835ef7212f9be4f43f386519.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/7-48x48-4604ca28a40f95fa065c09b1eab96b4053a1e247835ef7212f9be4f43f386519.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:31	2000/2000	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/8-48x48-ecdd8dd565bef11fd7a4bd96643b52cd4c90477a5b1a5908ce00cc1133847e4d.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/8-48x48-ecdd8dd565bef11fd7a4bd96643b52cd4c90477a5b1a5908ce00cc1133847e4d.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:32	1369/1369	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/8-48x48-4af6f13ae5123beeaa5fab0f76ff01418fa8b61a636aa5f7db50afc84cd5568a.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/8-48x48-4af6f13ae5123beeaa5fab0f76ff01418fa8b61a636aa5f7db50afc84cd5568a.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:32	432/432	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/8-48x48-4c72ad09394a92d33c6cfeda8a39072eda987b8f051f104abf97c17d09e458ce.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/8-48x48-4c72ad09394a92d33c6cfeda8a39072eda987b8f051f104abf97c17d09e458ce.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:32	972/972	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/8-48x48-1a4c1faa5aaae0db86df52e37314908ebb11bfe610754424c43596c590f8e86e.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/8-48x48-1a4c1faa5aaae0db86df52e37314908ebb11bfe610754424c43596c590f8e86e.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:32	1429/1429	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-2/8-48x48-1a8068dd803214926eac3cc96bbbf494fa7addd56076f88070a2cacd0e61f35c.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-2/8-48x48-1a8068dd803214926eac3cc96bbbf494fa7addd56076f88070a2cacd0e61f35c.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:33	1332/1332	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/male/9-48x48-5a7c3869fd8964a3ca2ee97186e1639b01d807f5bf0eb8842874515a7bf4de52.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/male/9-48x48-5a7c3869fd8964a3ca2ee97186e1639b01d807f5bf0eb8842874515a7bf4de52.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:33	1501/1501	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/female/9-48x48-561a3d0717765bb845042f358751226df42de9598282ed00b5f03b95b6b6b5bd.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/female/9-48x48-561a3d0717765bb845042f358751226df42de9598282ed00b5f03b95b6b6b5bd.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:33	439/439	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/animal/9-48x48-1368b467cf64e3edeb6d47e8a1752530e1d8a849277fd39f7d6413843a0f87e0.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/animal/9-48x48-1368b467cf64e3edeb6d47e8a1752530e1d8a849277fd39f7d6413843a0f87e0.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
20:19:33	522/522	---M--	200	added ('OK')	image/png	etag:%221659014511%22	https://img-hws.y8.com/assets/avatars/monster-1/9-48x48-7b63cb95401ddaf8b95f0c5b64d668fede2f0e4ecba3ff5ba18c3d179fc6e2f9.png	C:/Mes%20Sites%20Web/caca/img-hws.y8.com/assets/avatars/monster-1/9-48x48-7b63cb95401ddaf8b95f0c5b64d668fede2f0e4ecba3ff5ba18c3d179fc6e2f9.png	(from https://fr.y8.com/games/plume_and_the_forgotten_letter)
